entity_id,source_anchor_ccre,haplotype_id,state_class,ref_chr,ref_start,ref_end,alt_contig,alt_start,alt_end,context_group,provenance,evidence_summary,ranking_score,qc_flag
EH38E000025|HG002_h1,EH38E000025,HG002_h1,absent,chr20,112500,112750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",2.0419486433,needs_review
EH38E000025|HG002_h2,EH38E000025,HG002_h2,duplicated,chr20,112500,112750,chr20,112497.0,112747.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3224686883666667,ok
EH38E000025|NA12878_h1,EH38E000025,NA12878_h1,conserved,chr20,112500,112750,chr20,112500.0,112750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.0177752734,ok
EH38E000026|HG002_h1,EH38E000026,HG002_h1,duplicated,chr20,113000,113250,chr20,112997.0,113247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.28143858806666666,ok
EH38E000026|HG002_h2,EH38E000026,HG002_h2,conserved,chr20,113000,113250,chr20,113000.0,113250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.005492092333333334,ok
EH38E000026|NA12878_h1,EH38E000026,NA12878_h1,diverged,chr20,113000,113250,chr20,113005.0,113255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3068176892666667,ok
EH38E000027|HG002_h1,EH38E000027,HG002_h1,conserved,chr20,113500,113750,chr20,113500.0,113750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.010050638266666667,ok
EH38E000027|HG002_h2,EH38E000027,HG002_h2,diverged,chr20,113500,113750,chr20,113505.0,113755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.30705049256666667,ok
EH38E000027|NA12878_h1,EH38E000027,NA12878_h1,ambiguous,chr20,113500,113750,chr20,113500.0,113750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.2088139825666667,needs_review
EH38E000028|HG002_h1,EH38E000028,HG002_h1,diverged,chr20,114000,114250,chr20,114005.0,114255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3193083876666667,ok
EH38E000028|HG002_h2,EH38E000028,HG002_h2,ambiguous,chr20,114000,114250,chr20,114000.0,114250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.2382754611,needs_review
EH38E000028|NA12878_h1,EH38E000028,NA12878_h1,conserved,chr20,114000,114250,chr20,114000.0,114250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.021584550400000003,ok
EH38E000029|HG002_h1,EH38E000029,HG002_h1,ambiguous,chr20,114500,114750,chr20,114500.0,114750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.2338714177,needs_review
EH38E000029|HG002_h2,EH38E000029,HG002_h2,conserved,chr20,114500,114750,chr20,114500.0,114750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.0067819862,ok
EH38E000029|NA12878_h1,EH38E000029,NA12878_h1,conserved,chr20,114500,114750,chr20,114500.0,114750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.008972494033333335,ok
EH38E000030|HG002_h1,EH38E000030,HG002_h1,conserved,chr20,115000,115250,chr20,115000.0,115250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-6.56654999999998e-05,ok
EH38E000030|HG002_h2,EH38E000030,HG002_h2,conserved,chr20,115000,115250,chr20,115000.0,115250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.031065581133333336,ok
EH38E000030|NA12878_h1,EH38E000030,NA12878_h1,conserved,chr20,115000,115250,chr20,115000.0,115250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.018825635266666668,ok
EH38E000031|HG002_h1,EH38E000031,HG002_h1,conserved,chr20,115500,115750,chr20,115500.0,115750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.005553064933333333,ok
EH38E000031|HG002_h2,EH38E000031,HG002_h2,conserved,chr20,115500,115750,chr20,115500.0,115750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.0263131768,ok
EH38E000031|NA12878_h1,EH38E000031,NA12878_h1,diverged,chr20,115500,115750,chr20,115505.0,115755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.32907308463333335,ok
EH38E000032|HG002_h1,EH38E000032,HG002_h1,conserved,chr20,116000,116250,chr20,116000.0,116250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.040359200266666666,ok
EH38E000032|HG002_h2,EH38E000032,HG002_h2,diverged,chr20,116000,116250,chr20,116005.0,116255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.35813685633333336,ok
EH38E000032|NA12878_h1,EH38E000032,NA12878_h1,fractured,chr20,116000,116250,chr20,116000.0,116125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.8089850266999999,ok
EH38E000033|HG002_h1,EH38E000033,HG002_h1,diverged,chr20,116500,116750,chr20,116505.0,116755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3628516754666667,ok
EH38E000033|HG002_h2,EH38E000033,HG002_h2,fractured,chr20,116500,116750,chr20,116500.0,116625.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.7858861125666667,ok
EH38E000033|NA12878_h1,EH38E000033,NA12878_h1,absent,chr20,116500,116750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",2.0307864039,needs_review
EH38E000034|HG002_h1,EH38E000034,HG002_h1,fractured,chr20,117000,117250,chr20,117000.0,117125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.7650990042666667,ok
EH38E000034|HG002_h2,EH38E000034,HG002_h2,absent,chr20,117000,117250,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",2.0511364674,needs_review
EH38E000034|NA12878_h1,EH38E000034,NA12878_h1,duplicated,chr20,117000,117250,chr20,116997.0,117247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3064258130333333,ok
EH38E000035|HG002_h1,EH38E000035,HG002_h1,absent,chr20,117500,117750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",2.0764868500666664,needs_review
EH38E000035|HG002_h2,EH38E000035,HG002_h2,duplicated,chr20,117500,117750,chr20,117497.0,117747.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.35618849866666674,ok
EH38E000035|NA12878_h1,EH38E000035,NA12878_h1,conserved,chr20,117500,117750,chr20,117500.0,117750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.020800251199999998,ok
EH38E000036|HG002_h1,EH38E000036,HG002_h1,duplicated,chr20,118000,118250,chr20,117997.0,118247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3533644823,ok
EH38E000036|HG002_h2,EH38E000036,HG002_h2,conserved,chr20,118000,118250,chr20,118000.0,118250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.0009699240000000005,ok
EH38E000036|NA12878_h1,EH38E000036,NA12878_h1,diverged,chr20,118000,118250,chr20,118005.0,118255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3716315592333334,ok
EH38E000037|HG002_h1,EH38E000037,HG002_h1,conserved,chr20,118500,118750,chr20,118500.0,118750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.0012007526666666663,ok
EH38E000037|HG002_h2,EH38E000037,HG002_h2,diverged,chr20,118500,118750,chr20,118505.0,118755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.35594681520000004,ok
EH38E000037|NA12878_h1,EH38E000037,NA12878_h1,ambiguous,chr20,118500,118750,chr20,118500.0,118750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.19937053413333336,needs_review
EH38E000038|HG002_h1,EH38E000038,HG002_h1,diverged,chr20,119000,119250,chr20,119005.0,119255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3421179722666667,ok
EH38E000038|HG002_h2,EH38E000038,HG002_h2,ambiguous,chr20,119000,119250,chr20,119000.0,119250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.23930050466666666,needs_review
EH38E000038|NA12878_h1,EH38E000038,NA12878_h1,conserved,chr20,119000,119250,chr20,119000.0,119250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.03077850663333333,ok
EH38E000039|HG002_h1,EH38E000039,HG002_h1,ambiguous,chr20,119500,119750,chr20,119500.0,119750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.17741234926666669,needs_review
EH38E000039|HG002_h2,EH38E000039,HG002_h2,conserved,chr20,119500,119750,chr20,119500.0,119750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.03607426503333334,ok
EH38E000039|NA12878_h1,EH38E000039,NA12878_h1,conserved,chr20,119500,119750,chr20,119500.0,119750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.0120856342,ok
EH38E000040|HG002_h1,EH38E000040,HG002_h1,conserved,chr20,120000,120250,chr20,120000.0,120250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.015635640333333336,ok
EH38E000040|HG002_h2,EH38E000040,HG002_h2,conserved,chr20,120000,120250,chr20,120000.0,120250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.0247596314,ok
EH38E000040|NA12878_h1,EH38E000040,NA12878_h1,conserved,chr20,120000,120250,chr20,120000.0,120250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.0076802613,ok
EH38E000041|HG002_h1,EH38E000041,HG002_h1,conserved,chr20,120500,120750,chr20,120500.0,120750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.020693696933333335,ok
EH38E000041|HG002_h2,EH38E000041,HG002_h2,conserved,chr20,120500,120750,chr20,120500.0,120750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.008276925966666666,ok
EH38E000041|NA12878_h1,EH38E000041,NA12878_h1,diverged,chr20,120500,120750,chr20,120505.0,120755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3511158656,ok
EH38E000042|HG002_h1,EH38E000042,HG002_h1,conserved,chr20,121000,121250,chr20,121000.0,121250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.0303937633,ok
EH38E000042|HG002_h2,EH38E000042,HG002_h2,diverged,chr20,121000,121250,chr20,121005.0,121255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.38288528546666667,ok
EH38E000042|NA12878_h1,EH38E000042,NA12878_h1,fractured,chr20,121000,121250,chr20,121000.0,121125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.7832634118333334,ok
EH38E000043|HG002_h1,EH38E000043,HG002_h1,diverged,chr20,121500,121750,chr20,121505.0,121755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.34351455740000003,ok
EH38E000043|HG002_h2,EH38E000043,HG002_h2,fractured,chr20,121500,121750,chr20,121500.0,121625.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.7560884255666668,ok
EH38E000043|NA12878_h1,EH38E000043,NA12878_h1,absent,chr20,121500,121750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",2.0938107470666663,needs_review
EH38E000044|HG002_h1,EH38E000044,HG002_h1,fractured,chr20,122000,122250,chr20,122000.0,122125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.7892283536666667,ok
EH38E000044|HG002_h2,EH38E000044,HG002_h2,absent,chr20,122000,122250,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",2.0604570765333334,needs_review
EH38E000044|NA12878_h1,EH38E000044,NA12878_h1,duplicated,chr20,122000,122250,chr20,121997.0,122247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.30054314919999997,ok
EH38E000045|HG002_h1,EH38E000045,HG002_h1,absent,chr20,122500,122750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",2.0059316051333336,needs_review
EH38E000045|HG002_h2,EH38E000045,HG002_h2,duplicated,chr20,122500,122750,chr20,122497.0,122747.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3246191402333334,ok
EH38E000045|NA12878_h1,EH38E000045,NA12878_h1,conserved,chr20,122500,122750,chr20,122500.0,122750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.03677820066666667,ok
EH38E000046|HG002_h1,EH38E000046,HG002_h1,duplicated,chr20,123000,123250,chr20,122997.0,123247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3120393819,ok
EH38E000046|HG002_h2,EH38E000046,HG002_h2,conserved,chr20,123000,123250,chr20,123000.0,123250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.008257524233333334,ok
EH38E000046|NA12878_h1,EH38E000046,NA12878_h1,diverged,chr20,123000,123250,chr20,123005.0,123255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.38808331040000005,ok
EH38E000047|HG002_h1,EH38E000047,HG002_h1,conserved,chr20,123500,123750,chr20,123500.0,123750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.02847907746666667,ok
EH38E000047|HG002_h2,EH38E000047,HG002_h2,diverged,chr20,123500,123750,chr20,123505.0,123755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.36107647263333337,ok
EH38E000047|NA12878_h1,EH38E000047,NA12878_h1,ambiguous,chr20,123500,123750,chr20,123500.0,123750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.21921258176666666,needs_review
EH38E000048|HG002_h1,EH38E000048,HG002_h1,diverged,chr20,124000,124250,chr20,124005.0,124255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.3240488104666667,ok
EH38E000048|HG002_h2,EH38E000048,HG002_h2,ambiguous,chr20,124000,124250,chr20,124000.0,124250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.22223062240000002,needs_review
EH38E000048|NA12878_h1,EH38E000048,NA12878_h1,conserved,chr20,124000,124250,chr20,124000.0,124250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.0244324438,ok
